,year,iso2,variable,value
50036,2007,NO,new_sp_m5564,1.0
115165,2007,VN,new_sp_f65,4144.0
105025,2007,CO,new_sp_f5564,286.0
30554,2007,FJ,new_sp_m2534,7.0
84728,2007,NU,new_sp_f1524,0.0
70521,2007,CY,new_sp_f514,0.0
6157,2007,BA,new_sp_m04,0.0
111291,2007,FI,new_sp_f65,13.0
70550,2007,CZ,new_sp_f514,0.0
84701,2007,NR,new_sp_f1524,0.0
18089,2007,BT,new_sp_m014,2.0
84678,2007,NP,new_sp_f1524,1149.0
105054,2007,CR,new_sp_f5564,16.0
19016,2007,FJ,new_sp_m014,1.0
84902,2007,PG,new_sp_f1524,148.0
111747,2007,HK,new_sp_f65,137.0
59938,2007,HU,new_sp_mu,0.0
18060,2007,BS,new_sp_m014,0.0
30751,2007,GH,new_sp_m2534,1164.0
77302,2007,IE,new_sp_f014,0.0
111320,2007,FJ,new_sp_f65,2.0
49812,2007,MY,new_sp_m5564,1394.0
1241,2007,CU,new_sp,432.0
30722,2007,GE,new_sp_m2534,388.0
6299,2007,BG,new_sp_m04,2.0
70097,2007,BZ,new_sp_f514,0.0
84873,2007,PF,new_sp_f1524,1.0
58078,2007,BA,new_sp_mu,0.0
49893,2007,NC,new_sp_m5564,3.0
49978,2007,NI,new_sp_m5564,77.0
19728,2007,IR,new_sp_m014,10.0
30667,2007,GB,new_sp_m2534,286.0
70126,2007,CA,new_sp_f514,2.0
49920,2007,NE,new_sp_m5564,405.0
6270,2007,BF,new_sp_m04,2.0
104940,2007,CL,new_sp_f5564,39.0
70239,2007,CH,new_sp_f514,1.0
115218,2007,WF,new_sp_f65,0.0
49949,2007,NG,new_sp_m5564,1853.0
84815,2007,PA,new_sp_f1524,56.0
19757,2007,IS,new_sp_m014,0.0
6242,2007,BE,new_sp_m04,1.0
115194,2007,VU,new_sp_f65,2.0
84844,2007,PE,new_sp_f1524,2684.0
52394,2007,BE,new_sp_m65,43.0
18434,2007,CM,new_sp_m014,121.0
82502,2007,FM,new_sp_f1524,11.0
108968,2007,TM,new_sp_f5564,36.0
21979,2007,SI,new_sp_m014,0.0
26298,2007,ME,new_sp_m1524,0.0
62304,2007,SE,new_sp_mu,0.0
65139,2007,FI,new_sp_f04,0.0
54943,2007,LS,new_sp_m65,28.0
24898,2007,GB,new_sp_m1524,183.0
108997,2007,TN,new_sp_f5564,29.0
26294,2007,MD,new_sp_m1524,181.0
78377,2007,MN,new_sp_f014,23.0
79903,2007,SY,new_sp_f014,14.0
112933,2007,ML,new_sp_f65,95.0
22775,2007,VC,new_sp_m014,0.0
65081,2007,ES,new_sp_f04,8.0
26240,2007,MA,new_sp_m1524,2098.0
79875,2007,SV,new_sp_f014,4.0
109026,2007,TO,new_sp_f5564,0.0
75895,2007,CA,new_sp_f014,2.0
22008,2007,SK,new_sp_m014,0.0
55001,2007,LU,new_sp_m65,0.0
109053,2007,TR,new_sp_f5564,128.0
5211,2007,TR,new_sp,7527.0
26211,2007,LY,new_sp_m1524,61.0
110451,2007,BY,new_sp_f65,58.0
65053,2007,ER,new_sp_f04,0.0
112262,2007,KH,new_sp_f65,1459.0
54972,2007,LT,new_sp_m65,76.0
79846,2007,ST,new_sp_f014,0.0
54889,2007,LK,new_sp_m65,412.0
56506,2007,SD,new_sp_m65,556.0
782,2007,BT,new_sp,328.0
80095,2007,TL,new_sp_f014,10.0
26369,2007,MK,new_sp_m1524,12.0
65281,2007,GB,new_sp_f04,1.0
56535,2007,SE,new_sp_m65,9.0
22804,2007,VE,new_sp_m014,17.0
80087,2007,TK,new_sp_f014,0.0
80061,2007,TJ,new_sp_f014,21.0
76458,2007,DO,new_sp_f014,29.0
54832,2007,LB,new_sp_m65,5.0
21950,2007,SG,new_sp_m014,0.0
108877,2007,TH,new_sp_f5564,1281.0
26326,2007,MG,new_sp_m1524,1473.0
4275,2007,PS,new_sp,13.0
26352,2007,MH,new_sp_m1524,1.0
80032,2007,TH,new_sp_f014,50.0
4796,2007,SO,new_sp,6130.0
78348,2007,MM,new_sp_f014,159.0
110480,2007,BZ,new_sp_f65,3.0
108906,2007,TJ,new_sp_f5564,61.0
108932,2007,TK,new_sp_f5564,0.0
112962,2007,MM,new_sp_f65,1198.0
54860,2007,LC,new_sp_m65,3.0
108940,2007,TL,new_sp_f5564,36.0
80003,2007,TG,new_sp_f014,17.0
65224,2007,FR,new_sp_f04,6.0
18685,2007,DJ,new_sp_m014,14.0
108848,2007,TG,new_sp_f5564,35.0
112904,2007,MK,new_sp_f65,8.0
5035,2007,TH,new_sp,28487.0
76429,2007,DM,new_sp_f014,0.0
22081,2007,SN,new_sp_m014,57.0
24953,2007,GE,new_sp_m1524,277.0
55171,2007,MG,new_sp_m65,438.0
109195,2007,UG,new_sp_f5564,382.0
26098,2007,LS,new_sp_m1524,32.0
79698,2007,SK,new_sp_f014,1.0
112861,2007,MG,new_sp_f65,192.0
64866,2007,DK,new_sp_f04,1.0
55197,2007,MH,new_sp_m65,0.0
79669,2007,SI,new_sp_f014,0.0
78432,2007,MP,new_sp_f014,0.0
18714,2007,DK,new_sp_m014,0.0
109224,2007,US,new_sp_f5564,135.0
56424,2007,SA,new_sp_m65,92.0
75979,2007,CG,new_sp_f014,45.0
26044,2007,LK,new_sp_m1524,288.0
55214,2007,MK,new_sp_m65,19.0
5184,2007,TO,new_sp,14.0
18739,2007,DM,new_sp_m014,0.0
79640,2007,SG,new_sp_f014,1.0
64837,2007,DJ,new_sp_f04,2.0
22103,2007,SO,new_sp_m014,125.0
112833,2007,ME,new_sp_f65,1.0
109253,2007,UY,new_sp_f5564,7.0
55243,2007,ML,new_sp_m65,213.0
110393,2007,BT,new_sp_f65,6.0
55030,2007,LV,new_sp_m65,19.0
55143,2007,ME,new_sp_m65,3.0
56453,2007,SB,new_sp_m65,6.0
65006,2007,EE,new_sp_f04,0.0
109082,2007,TT,new_sp_f5564,3.0
22746,2007,UZ,new_sp_m014,18.0
78406,2007,MO,new_sp_f014,2.0
55056,2007,LY,new_sp_m65,10.0
22036,2007,SL,new_sp_m014,45.0
109110,2007,TV,new_sp_f5564,3.0
26185,2007,LV,new_sp_m1524,33.0
79793,2007,SO,new_sp_f014,135.0
75924,2007,CD,new_sp_f014,1842.0
19257,2007,GN,new_sp_m014,46.0
4774,2007,SN,new_sp,7108.0
62362,2007,SI,new_sp_mu,0.0
272,2007,AS,new_sp,0.0
79771,2007,SN,new_sp_f014,73.0
110422,2007,BW,new_sp_f65,37.0
109139,2007,TZ,new_sp_f5564,535.0
753,2007,BS,new_sp,32.0
55085,2007,MA,new_sp_m65,529.0
112887,2007,MH,new_sp_f65,0.0
55139,2007,MD,new_sp_m65,35.0
64891,2007,DM,new_sp_f04,0.0
4304,2007,PT,new_sp,1173.0
109168,2007,UA,new_sp_f5564,438.0
26127,2007,LT,new_sp_m1524,31.0
79726,2007,SL,new_sp_f014,74.0
26156,2007,LU,new_sp_m1524,0.0
64810,2007,DE,new_sp_f04,0.0
112233,2007,KG,new_sp_f65,61.0
78319,2007,ML,new_sp_f014,30.0
26678,2007,MW,new_sp_m1524,614.0
80465,2007,VC,new_sp_f014,0.0
80436,2007,UZ,new_sp_f014,25.0
108543,2007,SK,new_sp_f5564,3.0
811,2007,BW,new_sp,3002.0
78273,2007,MH,new_sp_f014,1.0
75722,2007,BR,new_sp_f014,344.0
21810,2007,SA,new_sp_m014,8.0
54487,2007,JP,new_sp_m65,3678.0
26649,2007,MV,new_sp_m1524,14.0
113155,2007,MU,new_sp_f65,3.0
56622,2007,SK,new_sp_m65,23.0
76515,2007,EC,new_sp_f014,57.0
80408,2007,UY,new_sp_f014,1.0
24812,2007,FM,new_sp_m1524,8.0
18883,2007,EG,new_sp_m014,35.0
54514,2007,KE,new_sp_m65,601.0
65678,2007,HT,new_sp_f04,27.0
54543,2007,KG,new_sp_m65,63.0
26620,2007,MU,new_sp_m1524,9.0
80379,2007,US,new_sp_f014,12.0
75750,2007,BS,new_sp_f014,0.0
113126,2007,MT,new_sp_f65,0.0
65624,2007,HN,new_sp_f04,0.0
5268,2007,TV,new_sp,12.0
54572,2007,KH,new_sp_m65,1644.0
108571,2007,SL,new_sp_f5564,143.0
108616,2007,SN,new_sp_f5564,121.0
65707,2007,HU,new_sp_f04,1.0
65735,2007,ID,new_sp_f04,148.0
26844,2007,NE,new_sp_m1524,571.0
54371,2007,IS,new_sp_m65,0.0
78247,2007,MG,new_sp_f014,223.0
65764,2007,IE,new_sp_f04,0.0
108456,2007,SE,new_sp_f5564,1.0
21757,2007,RU,new_sp_m014,20.0
80604,2007,WF,new_sp_f014,0.0
26817,2007,NC,new_sp_m1524,1.0
56650,2007,SL,new_sp_m65,172.0
19304,2007,GR,new_sp_m014,1.0
4222,2007,PL,new_sp,2827.0
80580,2007,VU,new_sp_f014,1.0
21782,2007,RW,new_sp_m014,51.0
24785,2007,FJ,new_sp_m1524,7.0
108485,2007,SG,new_sp_f5564,11.0
18629,2007,CZ,new_sp_m014,0.0
26736,2007,MY,new_sp_m1524,1291.0
80551,2007,VN,new_sp_f014,59.0
110538,2007,CD,new_sp_f65,1099.0
75694,2007,BO,new_sp_f014,125.0
54429,2007,JM,new_sp_m65,3.0
113184,2007,MV,new_sp_f65,1.0
54458,2007,JO,new_sp_m65,5.0
108514,2007,SI,new_sp_f5564,3.0
26707,2007,MX,new_sp_m1524,981.0
80494,2007,VE,new_sp_f014,40.0
54400,2007,IT,new_sp_m65,106.0
54808,2007,LA,new_sp_m65,350.0
65595,2007,HK,new_sp_f04,0.0
26591,2007,MT,new_sp_m1524,0.0
24841,2007,FR,new_sp_m1524,120.0
26456,2007,MN,new_sp_m1524,280.0
113020,2007,MO,new_sp_f65,6.0
54723,2007,KW,new_sp_m65,5.0
80208,2007,TR,new_sp_f014,63.0
108748,2007,SY,new_sp_f5564,30.0
4475,2007,RW,new_sp,4053.0
56564,2007,SG,new_sp_m65,105.0
26427,2007,MM,new_sp_m1524,3591.0
80181,2007,TO,new_sp_f014,0.0
19184,2007,GE,new_sp_m014,7.0
587,2007,BI,new_sp,3595.0
65456,2007,GR,new_sp_f04,0.0
54751,2007,KY,new_sp_m65,0.0
65336,2007,GE,new_sp_f04,2.0
22861,2007,VN,new_sp_m014,48.0
108770,2007,SZ,new_sp_f5564,39.0
80152,2007,TN,new_sp_f014,11.0
76486,2007,DZ,new_sp_f014,109.0
54780,2007,KZ,new_sp_m65,150.0
5240,2007,TT,new_sp,130.0
26398,2007,ML,new_sp_m1524,369.0
75866,2007,BZ,new_sp_f014,0.0
80123,2007,TM,new_sp_f014,6.0
21921,2007,SE,new_sp_m014,0.0
112991,2007,MN,new_sp_f65,29.0
21892,2007,SD,new_sp_m014,288.0
80350,2007,UG,new_sp_f014,343.0
75808,2007,BW,new_sp_f014,46.0
108720,2007,SV,new_sp_f5564,33.0
110509,2007,CA,new_sp_f65,51.0
21839,2007,SB,new_sp_m014,5.0
54601,2007,KI,new_sp_m65,3.0
243,2007,AR,new_sp,4985.0
80323,2007,UA,new_sp_f014,7.0
108638,2007,SO,new_sp_f5564,181.0
113097,2007,MS,new_sp_f65,1.0
56593,2007,SI,new_sp_m65,9.0
18658,2007,DE,new_sp_m014,2.0
62111,2007,RS,new_sp_mu,0.0
75779,2007,BT,new_sp_f014,3.0
4250,2007,PR,new_sp,56.0
80237,2007,TT,new_sp_f014,0.0
26537,2007,MR,new_sp_m1524,206.0
113072,2007,MR,new_sp_f65,42.0
65508,2007,GU,new_sp_f04,0.0
112204,2007,KE,new_sp_f65,329.0
54665,2007,KP,new_sp_m65,674.0
108691,2007,ST,new_sp_f5564,5.0
26511,2007,MP,new_sp_m1524,0.0
113046,2007,MP,new_sp_f65,2.0
80265,2007,TV,new_sp_f014,2.0
65485,2007,GT,new_sp_f04,28.0
26485,2007,MO,new_sp_m1524,14.0
78290,2007,MK,new_sp_f014,4.0
54694,2007,KR,new_sp_m65,1684.0
80294,2007,TZ,new_sp_f014,238.0
25987,2007,LB,new_sp_m1524,12.0
79611,2007,SE,new_sp_f014,1.0
22718,2007,UY,new_sp_m014,1.0
63760,2007,AT,new_sp_f04,1.0
55912,2007,NZ,new_sp_m65,8.0
56309,2007,QA,new_sp_m65,0.0
25468,2007,IQ,new_sp_m1524,319.0
79046,2007,PA,new_sp_f014,7.0
22405,2007,TL,new_sp_m014,4.0
109912,2007,AT,new_sp_f65,19.0
76348,2007,DE,new_sp_f014,4.0
63702,2007,AR,new_sp_f04,14.0
55941,2007,OM,new_sp_m65,8.0
5098,2007,TL,new_sp,1021.0
25439,2007,IN,new_sp_m1524,73947.0
55883,2007,NU,new_sp_m65,0.0
79017,2007,OM,new_sp_f014,3.0
63631,2007,AM,new_sp_f04,0.0
55970,2007,PA,new_sp_m65,61.0
112550,2007,LC,new_sp_f65,1.0
76209,2007,CR,new_sp_f014,3.0
18825,2007,EC,new_sp_m014,42.0
25410,2007,IL,new_sp_m1524,9.0
78628,2007,MX,new_sp_f014,140.0
78988,2007,NZ,new_sp_f014,1.0
56281,2007,PY,new_sp_m65,100.0
55999,2007,PE,new_sp_m65,702.0
22433,2007,TM,new_sp_m014,2.0
25381,2007,IE,new_sp_m1524,26.0
109941,2007,AU,new_sp_f65,23.0
78959,2007,NU,new_sp_f014,0.0
78599,2007,MW,new_sp_f014,109.0
109854,2007,AR,new_sp_f65,246.0
78570,2007,MV,new_sp_f014,1.0
79162,2007,PH,new_sp_f014,380.0
18854,2007,EE,new_sp_m014,0.0
112355,2007,KP,new_sp_f65,440.0
18796,2007,DZ,new_sp_m014,95.0
56338,2007,RO,new_sp_m65,611.0
55805,2007,NO,new_sp_m65,2.0
76151,2007,CN,new_sp_f014,1235.0
4388,2007,QA,new_sp,116.0
25555,2007,IT,new_sp_m1524,75.0
79133,2007,PG,new_sp_f014,32.0
63789,2007,AU,new_sp_f04,0.0
79075,2007,PE,new_sp_f014,335.0
22371,2007,TJ,new_sp_m014,13.0
22397,2007,TK,new_sp_m014,0.0
109825,2007,AO,new_sp_f65,367.0
25102,2007,GT,new_sp_m1524,169.0
25526,2007,IS,new_sp_m1524,0.0
79104,2007,PF,new_sp_f014,1.0
110279,2007,BN,new_sp_f65,2.0
62816,2007,TM,new_sp_mu,0.0
55856,2007,NR,new_sp_m65,0.0
25497,2007,IR,new_sp_m1524,311.0
22633,2007,UA,new_sp_m014,14.0
76180,2007,CO,new_sp_f014,138.0
112579,2007,LK,new_sp_f65,111.0
55833,2007,NP,new_sp_m65,919.0
25584,2007,JM,new_sp_m1524,12.0
63602,2007,AL,new_sp_f04,0.0
112522,2007,LB,new_sp_f65,2.0
78823,2007,NI,new_sp_f014,27.0
330,2007,AU,new_sp,281.0
76290,2007,CY,new_sp_f014,0.0
4701,2007,SK,new_sp,176.0
56143,2007,PL,new_sp_m65,285.0
63129,2007,UZ,new_sp_mu,0.0
110112,2007,BF,new_sp_f65,45.0
22547,2007,TT,new_sp_m014,1.0
112441,2007,KY,new_sp_f65,0.0
25241,2007,HN,new_sp_m1524,204.0
63016,2007,UA,new_sp_mu,0.0
4421,2007,RS,new_sp,1146.0
112470,2007,KZ,new_sp_f65,157.0
78794,2007,NG,new_sp_f014,685.0
22575,2007,TV,new_sp_m014,1.0
112413,2007,KW,new_sp_f65,4.0
110141,2007,BG,new_sp_f65,46.0
56171,2007,PR,new_sp_m65,6.0
25212,2007,HK,new_sp_m1524,63.0
56225,2007,PT,new_sp_m65,112.0
22604,2007,TZ,new_sp_m014,189.0
78765,2007,NE,new_sp_f014,57.0
19213,2007,GH,new_sp_m014,66.0
56196,2007,PS,new_sp_m65,1.0
110169,2007,BH,new_sp_f65,1.0
25183,2007,GY,new_sp_m1524,15.0
5064,2007,TJ,new_sp,2228.0
25125,2007,GU,new_sp_m1524,0.0
56114,2007,PK,new_sp_m65,5156.0
110198,2007,BI,new_sp_f65,38.0
78932,2007,NR,new_sp_f014,0.0
62901,2007,TR,new_sp_mu,0.0
109999,2007,BA,new_sp_f65,0.0
78909,2007,NP,new_sp_f014,175.0
63553,2007,AG,new_sp_f04,0.0
63502,2007,AE,new_sp_f04,0.0
110026,2007,BB,new_sp_f65,0.0
25352,2007,ID,new_sp_m1524,14835.0
22462,2007,TN,new_sp_m014,1.0
56057,2007,PG,new_sp_m65,6.0
56252,2007,PW,new_sp_m65,0.0
112384,2007,KR,new_sp_f65,1716.0
110084,2007,BE,new_sp_f65,22.0
25324,2007,HU,new_sp_m1524,7.0
112498,2007,LA,new_sp_f65,207.0
76261,2007,CV,new_sp_f014,0.0
22491,2007,TO,new_sp_m014,0.0
56086,2007,PH,new_sp_m65,4862.0
110055,2007,BD,new_sp_f65,1818.0
668,2007,BN,new_sp,136.0
5090,2007,TK,new_sp,0.0
25295,2007,HT,new_sp_m1524,1166.0
22518,2007,TR,new_sp_m014,50.0
4417,2007,RO,new_sp,9425.0
78852,2007,NL,new_sp_f014,1.0
78657,2007,MY,new_sp_f014,226.0
78881,2007,NO,new_sp_f014,1.0
109783,2007,AM,new_sp_f65,7.0
22342,2007,TH,new_sp_m014,48.0
55776,2007,NL,new_sp_m65,15.0
112775,2007,MA,new_sp_f65,370.0
64671,2007,CR,new_sp_f04,0.0
25878,2007,KW,new_sp_m1524,16.0
109449,2007,WF,new_sp_f5564,0.0
78512,2007,MT,new_sp_f014,0.0
64557,2007,CL,new_sp_f04,0.0
79472,2007,RW,new_sp_f014,81.0
110364,2007,BS,new_sp_f65,0.0
25849,2007,KR,new_sp_m1524,589.0
25026,2007,GN,new_sp_m1524,901.0
55436,2007,MT,new_sp_m65,3.0
79447,2007,RU,new_sp_f014,40.0
79500,2007,SA,new_sp_f014,30.0
22185,2007,SV,new_sp_m014,8.0
112746,2007,LY,new_sp_f65,11.0
56371,2007,RU,new_sp_m65,1291.0
55465,2007,MU,new_sp_m65,6.0
5155,2007,TN,new_sp,941.0
64470,2007,CH,new_sp_f04,0.0
79418,2007,RS,new_sp_f014,2.0
109499,2007,YE,new_sp_f5564,113.0
25806,2007,KN,new_sp_m1524,1.0
22689,2007,US,new_sp_m014,12.0
79414,2007,RO,new_sp_f014,34.0
64357,2007,CA,new_sp_f04,0.0
110336,2007,BR,new_sp_f65,972.0
25820,2007,KP,new_sp_m1524,1947.0
22213,2007,SY,new_sp_m014,7.0
109425,2007,VU,new_sp_f5564,1.0
22156,2007,ST,new_sp_m014,0.0
78458,2007,MR,new_sp_f014,21.0
109281,2007,UZ,new_sp_f5564,235.0
112829,2007,MD,new_sp_f65,25.0
55272,2007,MM,new_sp_m65,2155.0
109310,2007,VC,new_sp_f5564,0.0
24982,2007,GH,new_sp_m1524,596.0
76008,2007,CH,new_sp_f014,1.0
4331,2007,PW,new_sp,5.0
79582,2007,SD,new_sp_f014,334.0
64781,2007,CZ,new_sp_f04,0.0
109339,2007,VE,new_sp_f5564,147.0
25963,2007,LA,new_sp_m1524,150.0
55382,2007,MR,new_sp_m65,83.0
55301,2007,MN,new_sp_m65,34.0
56396,2007,RW,new_sp_m65,91.0
55330,2007,MO,new_sp_m65,13.0
109396,2007,VN,new_sp_f5564,1891.0
725,2007,BR,new_sp,38444.0
112291,2007,KI,new_sp_f65,2.0
64752,2007,CY,new_sp_f04,0.0
79529,2007,SB,new_sp_f014,5.0
76404,2007,DK,new_sp_f014,1.0
25906,2007,KY,new_sp_m1524,0.0
55356,2007,MP,new_sp_m65,2.0
62391,2007,SK,new_sp_mu,0.0
76037,2007,CI,new_sp_f014,225.0
25935,2007,KZ,new_sp_m1524,881.0
112720,2007,LV,new_sp_f65,9.0
55494,2007,MV,new_sp_m65,5.0
25756,2007,KI,new_sp_m1524,15.0
55689,2007,NE,new_sp_m65,249.0
79272,2007,PS,new_sp_f014,0.0
63989,2007,BG,new_sp_f04,2.0
109678,2007,AF,new_sp_f65,353.0
63960,2007,BF,new_sp_f04,4.0
25642,2007,JP,new_sp_m1524,142.0
5126,2007,TM,new_sp,1378.0
109705,2007,AG,new_sp_f65,0.0
25073,2007,GR,new_sp_m1524,21.0
79247,2007,PR,new_sp_f014,0.0
63932,2007,BE,new_sp_f04,3.0
110308,2007,BO,new_sp_f65,259.0
112662,2007,LT,new_sp_f65,37.0
22313,2007,TG,new_sp_m014,7.0
55718,2007,NG,new_sp_m65,1341.0
25613,2007,JO,new_sp_m1524,7.0
301,2007,AT,new_sp,189.0
79219,2007,PL,new_sp_f014,4.0
109754,2007,AL,new_sp_f65,9.0
697,2007,BO,new_sp,5686.0
112633,2007,LS,new_sp_f65,13.0
62754,2007,TJ,new_sp_mu,0.0
55747,2007,NI,new_sp_m65,91.0
79190,2007,PK,new_sp_f014,2443.0
63874,2007,BB,new_sp_f04,0.0
63847,2007,BA,new_sp_f04,0.0
76124,2007,CM,new_sp_f014,152.0
25669,2007,KE,new_sp_m1524,4752.0
55662,2007,NC,new_sp_m65,2.0
56342,2007,RS,new_sp_m65,106.0
79385,2007,QA,new_sp_f014,1.0
64328,2007,BZ,new_sp_f04,0.0
78541,2007,MU,new_sp_f014,0.0
109553,2007,ZA,new_sp_f5564,2964.0
64212,2007,BS,new_sp_f04,0.0
55523,2007,MW,new_sp_m65,158.0
22660,2007,UG,new_sp_m014,234.0
79357,2007,PY,new_sp_f014,15.0
76375,2007,DJ,new_sp_f014,8.0
109580,2007,ZM,new_sp_f5564,244.0
18768,2007,DO,new_sp_m014,23.0
4729,2007,SL,new_sp,5347.0
64184,2007,BR,new_sp_f04,78.0
4450,2007,RU,new_sp,33103.0
55552,2007,MX,new_sp_m65,1226.0
109609,2007,ZW,new_sp_f5564,213.0
25727,2007,KH,new_sp_m1524,883.0
4360,2007,PY,new_sp,1276.0
79328,2007,PW,new_sp_f014,0.0
112691,2007,LU,new_sp_f65,0.0
64127,2007,BN,new_sp_f04,0.0
55581,2007,MY,new_sp_m65,1395.0
25698,2007,KG,new_sp_m1524,243.0
64046,2007,BI,new_sp_f04,0.0
79301,2007,PT,new_sp_f014,2.0
76095,2007,CL,new_sp_f014,8.0
109654,2007,AE,new_sp_f65,0.0
65793,2007,IL,new_sp_f04,0.0
74468,2007,TT,new_sp_f514,0.0
113213,2007,MW,new_sp_f65,84.0
5297,2007,TZ,new_sp,24520.0
27925,2007,ST,new_sp_m1524,4.0
113833,2007,PL,new_sp_f65,277.0
81949,2007,CO,new_sp_f1524,599.0
67394,2007,NR,new_sp_f04,0.0
107357,2007,MT,new_sp_f5564,0.0
67371,2007,NP,new_sp_f04,0.0
81920,2007,CN,new_sp_f1524,29960.0
21133,2007,NI,new_sp_m014,16.0
77908,2007,LB,new_sp_f014,1.0
53019,2007,CL,new_sp_m65,121.0
57011,2007,TK,new_sp_m65,0.0
56985,2007,TJ,new_sp_m65,65.0
5439,2007,UZ,new_sp,6326.0
4977,2007,TD,new_sp,2513.0
81893,2007,CM,new_sp_f1524,1443.0
107386,2007,MU,new_sp_f5564,4.0
75169,2007,AM,new_sp_f014,2.0
21162,2007,NL,new_sp_m014,1.0
27872,2007,SO,new_sp_m1524,1239.0
53075,2007,CN,new_sp_m65,70376.0
81864,2007,CL,new_sp_f1524,59.0
4878,2007,SV,new_sp,942.0
172,2007,AM,new_sp,497.0
113804,2007,PK,new_sp_f65,2934.0
107415,2007,MV,new_sp_f5564,0.0
53104,2007,CO,new_sp_m65,786.0
53048,2007,CM,new_sp_m65,307.0
24537,2007,DO,new_sp_m1524,290.0
110765,2007,CN,new_sp_f65,21339.0
67421,2007,NU,new_sp_f04,0.0
52903,2007,CG,new_sp_m65,63.0
82059,2007,CY,new_sp_f1524,1.0
75091,2007,AG,new_sp_f014,0.0
113886,2007,PS,new_sp_f65,0.0
107222,2007,MN,new_sp_f5564,36.0
67537,2007,PE,new_sp_f04,5.0
110794,2007,CO,new_sp_f65,461.0
28004,2007,SZ,new_sp_m1524,223.0
82030,2007,CV,new_sp_f1524,18.0
52932,2007,CH,new_sp_m65,11.0
57019,2007,TL,new_sp_m65,65.0
107251,2007,MO,new_sp_f5564,3.0
107303,2007,MR,new_sp_f5564,38.0
27982,2007,SY,new_sp_m1524,198.0
113861,2007,PR,new_sp_f65,1.0
5468,2007,VC,new_sp,4.0
67450,2007,NZ,new_sp_f04,1.0
112032,2007,IR,new_sp_f65,813.0
61205,2007,MT,new_sp_mu,0.0
4020,2007,OM,new_sp,187.0
107277,2007,MP,new_sp_f5564,1.0
27954,2007,SV,new_sp_m1524,79.0
21104,2007,NG,new_sp_m014,503.0
81978,2007,CR,new_sp_f1524,16.0
75140,2007,AL,new_sp_f014,2.0
24508,2007,DM,new_sp_m1524,0.0
52961,2007,CI,new_sp_m65,429.0
21075,2007,NE,new_sp_m014,40.0
67314,2007,NL,new_sp_f04,0.0
56956,2007,TH,new_sp_m65,3748.0
67090,2007,MX,new_sp_f04,41.0
5411,2007,UY,new_sp,380.0
24594,2007,EC,new_sp_m1524,555.0
107583,2007,NC,new_sp_f5564,0.0
21242,2007,NR,new_sp_m014,1.0
27719,2007,SG,new_sp_m1524,15.0
67061,2007,MW,new_sp_f04,0.0
110709,2007,CL,new_sp_f65,78.0
113718,2007,PF,new_sp_f65,2.0
53272,2007,DE,new_sp_m65,362.0
107610,2007,NE,new_sp_f5564,157.0
927,2007,CD,new_sp,66099.0
4672,2007,SI,new_sp,90.0
27690,2007,SE,new_sp_m1524,7.0
67032,2007,MV,new_sp_f04,0.0
76619,2007,ES,new_sp_f014,12.0
53299,2007,DJ,new_sp_m65,23.0
107639,2007,NG,new_sp_f5564,1194.0
21269,2007,NU,new_sp_m014,0.0
78019,2007,LS,new_sp_f014,4.0
81664,2007,CA,new_sp_f1524,32.0
75240,2007,AR,new_sp_f014,70.0
67003,2007,MU,new_sp_f04,0.0
53328,2007,DK,new_sp_m65,6.0
27661,2007,SD,new_sp_m1524,1355.0
21298,2007,NZ,new_sp_m014,0.0
81693,2007,CD,new_sp_f1524,7130.0
53133,2007,CR,new_sp_m65,31.0
81748,2007,CG,new_sp_f1524,411.0
27748,2007,SI,new_sp_m1524,0.0
76648,2007,ET,new_sp_f014,1229.0
27850,2007,SN,new_sp_m1524,1053.0
113776,2007,PH,new_sp_f65,2217.0
4049,2007,PA,new_sp,833.0
107444,2007,MW,new_sp_f5564,146.0
67285,2007,NI,new_sp_f04,0.0
18490,2007,CO,new_sp_m014,144.0
110738,2007,CM,new_sp_f65,148.0
53185,2007,CV,new_sp_m65,6.0
81806,2007,CI,new_sp_f1524,1349.0
112061,2007,IS,new_sp_f65,2.0
67119,2007,MY,new_sp_f04,59.0
4078,2007,PE,new_sp,17796.0
107473,2007,MX,new_sp_f5564,642.0
21219,2007,NP,new_sp_m014,150.0
113747,2007,PG,new_sp_f65,3.0
53214,2007,CY,new_sp_m65,0.0
77965,2007,LK,new_sp_f014,16.0
24565,2007,DZ,new_sp_m1524,1388.0
27777,2007,SK,new_sp_m1524,8.0
81777,2007,CH,new_sp_f1524,9.0
75211,2007,AO,new_sp_f014,703.0
107502,2007,MY,new_sp_f5564,585.0
23074,2007,ZW,new_sp_m014,138.0
53243,2007,CZ,new_sp_m65,29.0
56927,2007,TG,new_sp_m65,66.0
27805,2007,SL,new_sp_m1524,538.0
53353,2007,DM,new_sp_m65,0.0
18461,2007,CN,new_sp_m014,878.0
77884,2007,LA,new_sp_f014,7.0
52589,2007,BN,new_sp_m65,17.0
82388,2007,ES,new_sp_f1524,164.0
57105,2007,TO,new_sp_m65,5.0
74835,2007,WF,new_sp_f514,0.0
106951,2007,LV,new_sp_f5564,12.0
1011,2007,CH,new_sp,95.0
28344,2007,TV,new_sp_m1524,1.0
20880,2007,MV,new_sp_m014,0.0
82360,2007,ER,new_sp_f1524,70.0
74939,2007,ZA,new_sp_f514,894.0
52618,2007,BO,new_sp_m65,354.0
60983,2007,MK,new_sp_mu,0.0
